"c_digo","nombre_variable","unidad","fuente","descripci_n","a_o_fecha","a_o_texto","pa_s_nombre","pa_s_c_digo","valor"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Estados Unidos","USA","6.17"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Estados Unidos","USA","6.02"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Estados Unidos","USA","6.02"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Estonia","EST","6.41"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Estonia","EST","6.34"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Estonia","EST","6.34"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Finlandia","FIN","6.49"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Finlandia","FIN","6.19"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Finlandia","FIN","6.19"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Francia","FRA","5.62"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Francia","FRA","5.55"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Francia","FRA","5.55"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Gran Bretaña","GBR","6.43"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Gran Bretaña","GBR","6.43"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Gran Bretaña","GBR","6.43"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Grecia","GRC","5.13"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Grecia","GRC","5.0199999999999996"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Grecia","GRC","5.0199999999999996"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Guatemala","GTM","5.07"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Guatemala","GTM","5.0999999999999996"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Guatemala","GTM","5.0999999999999996"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Guyana","GUY","5.15"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Guyana","GUY","4.6100000000000003"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Guyana","GUY","4.6100000000000003"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Haití","HTI","3.46"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Haití","HTI","2.95"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Haití","HTI","2.95"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Honduras","HND","4.4800000000000004"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Honduras","HND","4.4800000000000004"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Honduras","HND","4.4800000000000004"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Hungría","HUN","6.09"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Hungría","HUN","6.08"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","Hungría","HUN","6.08"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","India","IND","4.83"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","India","IND","4.76"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2012-01-01T00:00:00.000","2012","India","IND","4.76"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2014-01-01T00:00:00.000","2014","Indonesia","IDN","4.87"
"AC-FCDG","Facilidad de acceso al contenido digital","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera usted que es accesible el contenido digital (como por ejemplo productos software) desde cualquier plataforma (satélite, móvil…)? [1= muy limitado; 7=muy accesible]","2013-01-01T00:00:00.000","2013","Indonesia","IDN","5"
